I;time;file;args
0;0.0097;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '100']
1;0.0111;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '100']
2;0.0080;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '100']
3;0.0107;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '100']
4;0.0069;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '100']
5;0.0063;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '100']
0;0.0079;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '1000']
1;0.0103;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '1000']
2;0.0068;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '1000']
3;0.0098;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '1000']
4;0.0073;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '1000']
5;0.0109;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '1000']
0;0.0134;./datasets/ParcialmenteOrdenados/po75000.txt;['I']
1;0.0122;./datasets/ParcialmenteOrdenados/po75000.txt;['I']
2;0.0099;./datasets/ParcialmenteOrdenados/po75000.txt;['I']
3;0.0102;./datasets/ParcialmenteOrdenados/po75000.txt;['I']
4;0.0133;./datasets/ParcialmenteOrdenados/po75000.txt;['I']
5;0.0140;./datasets/ParcialmenteOrdenados/po75000.txt;['I']
0;0.0127;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '10']
1;0.0115;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '10']
2;0.0106;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '10']
3;0.0132;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '10']
4;0.0163;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '10']
5;0.0103;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '10']
0;0.0100;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '100']
1;0.0146;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '100']
2;0.0133;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '100']
3;0.0122;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '100']
4;0.0085;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '100']
5;0.0128;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '100']
0;0.0122;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '1000']
1;0.0114;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '1000']
2;0.0150;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '1000']
3;0.0142;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '1000']
4;0.0134;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '1000']
5;0.0149;./datasets/ParcialmenteOrdenados/po75000.txt;['B', '1000']
0;0.0164;./datasets/ParcialmenteOrdenados/po100000.txt;['I']
1;0.0112;./datasets/ParcialmenteOrdenados/po100000.txt;['I']
2;0.0135;./datasets/ParcialmenteOrdenados/po100000.txt;['I']
3;0.0127;./datasets/ParcialmenteOrdenados/po100000.txt;['I']
4;0.0144;./datasets/ParcialmenteOrdenados/po100000.txt;['I']
5;0.0146;./datasets/ParcialmenteOrdenados/po100000.txt;['I']
0;0.0159;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '10']
1;0.0195;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '10']
2;0.0202;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '10']
3;0.0169;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '10']
4;0.0192;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '10']
5;0.0123;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '10']
0;0.0162;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '100']
1;0.0139;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '100']
2;0.0153;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '100']
3;0.0121;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '100']
4;0.0179;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '100']
5;0.0208;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '100']
0;0.0188;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '1000']
1;0.0157;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '1000']
2;0.0132;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '1000']
3;0.0133;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '1000']
4;0.0179;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '1000']
5;0.0178;./datasets/ParcialmenteOrdenados/po100000.txt;['B', '1000']
0;0.0362;./datasets/ParcialmenteOrdenados/po200000.txt;['I']
1;0.0240;./datasets/ParcialmenteOrdenados/po200000.txt;['I']
2;0.0278;./datasets/ParcialmenteOrdenados/po200000.txt;['I']
3;0.0197;./datasets/ParcialmenteOrdenados/po200000.txt;['I']
4;0.0209;./datasets/ParcialmenteOrdenados/po200000.txt;['I']
5;0.0307;./datasets/ParcialmenteOrdenados/po200000.txt;['I']
0;0.0260;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '10']
1;0.0303;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '10']
2;0.0263;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '10']
3;0.0267;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '10']
4;0.0247;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '10']
5;0.0263;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '10']
0;0.0311;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '100']
1;0.0318;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '100']
2;0.0327;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '100']
3;0.0326;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '100']
4;0.0283;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '100']
5;0.0241;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '100']
0;0.0308;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '1000']
1;0.0253;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '1000']
2;0.0246;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '1000']
3;0.0260;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '1000']
4;0.0249;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '1000']
5;0.0253;./datasets/ParcialmenteOrdenados/po200000.txt;['B', '1000']
0;0.0880;./datasets/ParcialmenteOrdenados/po500000.txt;['I']
1;0.0917;./datasets/ParcialmenteOrdenados/po500000.txt;['I']
2;0.0711;./datasets/ParcialmenteOrdenados/po500000.txt;['I']
3;0.0736;./datasets/ParcialmenteOrdenados/po500000.txt;['I']
4;0.0590;./datasets/ParcialmenteOrdenados/po500000.txt;['I']
5;0.0602;./datasets/ParcialmenteOrdenados/po500000.txt;['I']
0;0.0690;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '10']
1;0.0778;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '10']
2;0.0800;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '10']
3;0.0754;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '10']
4;0.0819;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '10']
5;0.0788;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '10']
0;0.0763;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '100']
1;0.0823;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '100']
2;0.0897;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '100']
3;0.0778;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '100']
4;0.0843;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '100']
5;0.0672;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '100']
0;0.0665;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '1000']
1;0.0833;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '1000']
2;0.0877;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '1000']
3;0.0676;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '1000']
4;0.0608;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '1000']
5;0.0743;./datasets/ParcialmenteOrdenados/po500000.txt;['B', '1000']
0;0.1147;./datasets/ParcialmenteOrdenados/po750000.txt;['I']
1;0.0986;./datasets/ParcialmenteOrdenados/po750000.txt;['I']
2;0.0953;./datasets/ParcialmenteOrdenados/po750000.txt;['I']
3;0.0964;./datasets/ParcialmenteOrdenados/po750000.txt;['I']
4;0.0995;./datasets/ParcialmenteOrdenados/po750000.txt;['I']
5;0.0768;./datasets/ParcialmenteOrdenados/po750000.txt;['I']
0;0.0886;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '10']
1;0.1003;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '10']
2;0.0832;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '10']
3;0.0854;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '10']
4;0.0988;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '10']
5;0.0920;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '10']
0;0.0973;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '100']
1;0.0970;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '100']
2;0.0898;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '100']
3;0.1041;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '100']
4;0.0983;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '100']
5;0.0990;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '100']
0;0.1035;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '1000']
1;0.0959;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '1000']
2;0.0859;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '1000']
3;0.1075;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '1000']
4;0.1055;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '1000']
5;0.1012;./datasets/ParcialmenteOrdenados/po750000.txt;['B', '1000']
0;0.1593;./datasets/ParcialmenteOrdenados/po1000000.txt;['I']
1;0.1178;./datasets/ParcialmenteOrdenados/po1000000.txt;['I']
2;0.1203;./datasets/ParcialmenteOrdenados/po1000000.txt;['I']
3;0.1101;./datasets/ParcialmenteOrdenados/po1000000.txt;['I']
4;0.1202;./datasets/ParcialmenteOrdenados/po1000000.txt;['I']
5;0.1224;./datasets/ParcialmenteOrdenados/po1000000.txt;['I']
0;0.1285;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '10']
1;0.1619;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '10']
2;0.1338;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '10']
3;0.1575;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '10']
4;0.1470;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '10']
5;0.1203;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '10']
0;0.1422;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '100']
1;0.1269;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '100']
2;0.1127;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '100']
3;0.1467;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '100']
4;0.1438;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '100']
5;0.1198;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '100']
0;0.1358;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '1000']
1;0.1110;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '1000']
2;0.1318;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '1000']
3;0.1332;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '1000']
4;0.1283;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '1000']
5;0.1392;./datasets/ParcialmenteOrdenados/po1000000.txt;['B', '1000']
0;0.2014;./datasets/ParcialmenteOrdenados/po1250000.txt;['I']
1;0.1511;./datasets/ParcialmenteOrdenados/po1250000.txt;['I']
2;0.1478;./datasets/ParcialmenteOrdenados/po1250000.txt;['I']
3;0.1549;./datasets/ParcialmenteOrdenados/po1250000.txt;['I']
4;0.1412;./datasets/ParcialmenteOrdenados/po1250000.txt;['I']
5;0.1509;./datasets/ParcialmenteOrdenados/po1250000.txt;['I']
0;0.1617;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '10']
1;0.1644;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '10']
2;0.1597;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '10']
3;0.1662;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '10']
4;0.1596;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '10']
5;0.1752;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '10']
0;0.1614;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '100']
1;0.1580;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '100']
2;0.1831;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '100']
3;0.1465;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '100']
4;0.1682;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '100']
5;0.1555;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '100']
0;0.1523;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '1000']
1;0.1683;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '1000']
2;0.1581;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '1000']
3;0.1652;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '1000']
4;0.1350;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '1000']
5;0.1513;./datasets/ParcialmenteOrdenados/po1250000.txt;['B', '1000']
0;0.2184;./datasets/ParcialmenteOrdenados/po1500000.txt;['I']
1;0.1936;./datasets/ParcialmenteOrdenados/po1500000.txt;['I']
2;0.1746;./datasets/ParcialmenteOrdenados/po1500000.txt;['I']
3;0.1716;./datasets/ParcialmenteOrdenados/po1500000.txt;['I']
4;0.1746;./datasets/ParcialmenteOrdenados/po1500000.txt;['I']
5;0.1678;./datasets/ParcialmenteOrdenados/po1500000.txt;['I']
0;0.1947;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '10']
1;0.2068;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '10']
2;0.1996;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '10']
3;0.1817;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '10']
4;0.1885;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '10']
5;0.1812;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '10']
0;0.1879;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '100']
1;0.2005;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '100']
2;0.1895;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '100']
3;0.1756;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '100']
4;0.2021;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '100']
5;0.1881;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '100']
0;0.1849;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '1000']
1;0.1845;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '1000']
2;0.1930;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '1000']
3;0.1931;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '1000']
4;0.2010;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '1000']
5;0.2005;./datasets/ParcialmenteOrdenados/po1500000.txt;['B', '1000']
0;0.3398;./datasets/ParcialmenteOrdenados/po2000000.txt;['I']
1;0.2218;./datasets/ParcialmenteOrdenados/po2000000.txt;['I']
2;0.2065;./datasets/ParcialmenteOrdenados/po2000000.txt;['I']
3;0.2339;./datasets/ParcialmenteOrdenados/po2000000.txt;['I']
4;0.2419;./datasets/ParcialmenteOrdenados/po2000000.txt;['I']
5;0.2390;./datasets/ParcialmenteOrdenados/po2000000.txt;['I']
0;0.2854;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '10']
1;0.2598;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '10']
2;0.2413;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '10']
3;0.2896;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '10']
4;0.3132;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '10']
5;0.2474;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '10']
0;0.2570;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '100']
1;0.2340;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '100']
2;0.2502;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '100']
3;0.2481;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '100']
4;0.2395;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '100']
5;0.2434;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '100']
0;0.2494;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '1000']
1;0.2406;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '1000']
2;0.2410;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '1000']
3;0.2479;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '1000']
4;0.2504;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '1000']
5;0.2850;./datasets/ParcialmenteOrdenados/po2000000.txt;['B', '1000']
